i_e_op,V_cell_op,,,,,,,,,,,,,,,
0.337686,1.624582709,,,,,,,,,,,,,,,
0.338137,1.624659805,,,,,,,,,,,,,,,
0.338589,1.624736991,,,,,,,,,,,,,,,
0.339042,1.624814268,,,,,,,,,,,,,,,
0.339495,1.624891636,,,,,,,,,,,,,,,
0.339949,1.624969094,,,,,,,,,,,,,,,
0.340403,1.625046644,,,,,,,,,,,,,,,
0.340858,1.625124284,,,,,,,,,,,,,,,
0.341313,1.625202016,,,,,,,,,,,,,,,
0.34177,1.625279839,,,,,,,,,,,,,,,
0.342226,1.625357753,,,,,,,,,,,,,,,
0.342684,1.625435759,,,,,,,,,,,,,,,
0.343142,1.625513857,,,,,,,,,,,,,,,
0.3436,1.625592047,,,,,,,,,,,,,,,
0.34406,1.625670328,,,,,,,,,,,,,,,
0.344519,1.625748702,,,,,,,,,,,,,,,
0.34498,1.625827168,,,,,,,,,,,,,,,
0.345441,1.625905726,,,,,,,,,,,,,,,
0.345903,1.625984376,,,,,,,,,,,,,,,
0.346365,1.626063119,,,,,,,,,,,,,,,
0.346828,1.626141955,,,,,,,,,,,,,,,
0.347291,1.626220884,,,,,,,,,,,,,,,
0.347756,1.626299905,,,,,,,,,,,,,,,
0.34822,1.62637902,,,,,,,,,,,,,,,
0.348686,1.626458228,,,,,,,,,,,,,,,
0.349152,1.626537529,,,,,,,,,,,,,,,
0.349618,1.626616923,,,,,,,,,,,,,,,
0.350086,1.626696411,,,,,,,,,,,,,,,
0.350554,1.626775993,,,,,,,,,,,,,,,
0.351022,1.626855668,,,,,,,,,,,,,,,
0.351491,1.626935438,,,,,,,,,,,,,,,
0.351961,1.627015301,,,,,,,,,,,,,,,
0.352431,1.627095259,,,,,,,,,,,,,,,
0.352903,1.627175311,,,,,,,,,,,,,,,
0.353374,1.627255457,,,,,,,,,,,,,,,
0.353846,1.627335698,,,,,,,,,,,,,,,
0.354319,1.627416034,,,,,,,,,,,,,,,
0.354793,1.627496464,,,,,,,,,,,,,,,
0.355267,1.62757699,,,,,,,,,,,,,,,
0.355742,1.62765761,,,,,,,,,,,,,,,
0.356217,1.627738326,,,,,,,,,,,,,,,
0.356694,1.627819137,,,,,,,,,,,,,,,
0.35717,1.627900043,,,,,,,,,,,,,,,
0.357648,1.627981045,,,,,,,,,,,,,,,
0.358126,1.628062143,,,,,,,,,,,,,,,
0.358604,1.628143337,,,,,,,,,,,,,,,
0.359084,1.628224626,,,,,,,,,,,,,,,
0.359563,1.628306012,,,,,,,,,,,,,,,
0.360044,1.628387493,,,,,,,,,,,,,,,
0.360525,1.628469072,,,,,,,,,,,,,,,
0.361007,1.628550746,,,,,,,,,,,,,,,
0.36149,1.628632517,,,,,,,,,,,,,,,
0.361973,1.628714385,,,,,,,,,,,,,,,
0.362457,1.62879635,,,,,,,,,,,,,,,
0.362941,1.628878412,,,,,,,,,,,,,,,
0.363426,1.628960571,,,,,,,,,,,,,,,
0.363912,1.629042827,,,,,,,,,,,,,,,
0.364398,1.62912518,,,,,,,,,,,,,,,
0.364885,1.629207631,,,,,,,,,,,,,,,
0.365373,1.62929018,,,,,,,,,,,,,,,
0.365861,1.629372827,,,,,,,,,,,,,,,
0.36635,1.629455571,,,,,,,,,,,,,,,
0.36684,1.629538413,,,,,,,,,,,,,,,
0.36733,1.629621354,,,,,,,,,,,,,,,
0.367821,1.629704393,,,,,,,,,,,,,,,
0.368313,1.62978753,,,,,,,,,,,,,,,
0.368805,1.629870766,,,,,,,,,,,,,,,
0.369298,1.6299541,,,,,,,,,,,,,,,
0.369791,1.630037534,,,,,,,,,,,,,,,
0.370286,1.630121066,,,,,,,,,,,,,,,
0.370781,1.630204697,,,,,,,,,,,,,,,
0.371276,1.630288428,,,,,,,,,,,,,,,
0.371772,1.630372258,,,,,,,,,,,,,,,
0.372269,1.630456187,,,,,,,,,,,,,,,
0.372767,1.630540216,,,,,,,,,,,,,,,
0.373265,1.630624345,,,,,,,,,,,,,,,
0.373764,1.630708574,,,,,,,,,,,,,,,
0.374263,1.630792902,,,,,,,,,,,,,,,
0.374764,1.630877331,,,,,,,,,,,,,,,
0.375264,1.63096186,,,,,,,,,,,,,,,
0.375766,1.63104649,,,,,,,,,,,,,,,
0.376268,1.63113122,,,,,,,,,,,,,,,
0.376771,1.63121605,,,,,,,,,,,,,,,
0.377275,1.631300982,,,,,,,,,,,,,,,
0.377779,1.631386014,,,,,,,,,,,,,,,
0.378284,1.631471148,,,,,,,,,,,,,,,
0.378789,1.631556383,,,,,,,,,,,,,,,
0.379296,1.631641719,,,,,,,,,,,,,,,
0.379803,1.631727157,,,,,,,,,,,,,,,
0.38031,1.631812696,,,,,,,,,,,,,,,
0.380819,1.631898337,,,,,,,,,,,,,,,
0.381328,1.63198408,,,,,,,,,,,,,,,
0.381837,1.632069925,,,,,,,,,,,,,,,
0.382347,1.632155872,,,,,,,,,,,,,,,
0.382859,1.632241922,,,,,,,,,,,,,,,
0.38337,1.632328074,,,,,,,,,,,,,,,
0.383883,1.632414328,,,,,,,,,,,,,,,
0.384396,1.632500686,,,,,,,,,,,,,,,
0.384909,1.632587146,,,,,,,,,,,,,,,
0.385424,1.632673709,,,,,,,,,,,,,,,
0.385939,1.632760375,,,,,,,,,,,,,,,
0.386455,1.632847145,,,,,,,,,,,,,,,
0.386971,1.632934017,,,,,,,,,,,,,,,
0.387489,1.633020994,,,,,,,,,,,,,,,
0.388006,1.633108074,,,,,,,,,,,,,,,
0.388525,1.633195258,,,,,,,,,,,,,,,
0.389044,1.633282546,,,,,,,,,,,,,,,
0.389564,1.633369938,,,,,,,,,,,,,,,
0.390085,1.633457434,,,,,,,,,,,,,,,
0.390606,1.633545035,,,,,,,,,,,,,,,
0.391128,1.63363274,,,,,,,,,,,,,,,
0.391651,1.63372055,,,,,,,,,,,,,,,
0.392174,1.633808465,,,,,,,,,,,,,,,
0.392699,1.633896484,,,,,,,,,,,,,,,
0.393223,1.633984609,,,,,,,,,,,,,,,
0.393749,1.634072839,,,,,,,,,,,,,,,
0.394275,1.634161174,,,,,,,,,,,,,,,
0.394802,1.634249615,,,,,,,,,,,,,,,
0.39533,1.634338162,,,,,,,,,,,,,,,
0.395858,1.634426814,,,,,,,,,,,,,,,
0.396387,1.634515572,,,,,,,,,,,,,,,
0.396917,1.634604436,,,,,,,,,,,,,,,
0.397448,1.634693407,,,,,,,,,,,,,,,
0.397979,1.634782483,,,,,,,,,,,,,,,
0.398511,1.634871667,,,,,,,,,,,,,,,
0.399043,1.634960956,,,,,,,,,,,,,,,
0.399577,1.635050353,,,,,,,,,,,,,,,
0.400111,1.635139857,,,,,,,,,,,,,,,
0.400646,1.635229467,,,,,,,,,,,,,,,
0.401181,1.635319185,,,,,,,,,,,,,,,
0.401717,1.63540901,,,,,,,,,,,,,,,
0.402254,1.635498943,,,,,,,,,,,,,,,
0.402792,1.635588983,,,,,,,,,,,,,,,
0.40333,1.635679132,,,,,,,,,,,,,,,
0.403869,1.635769388,,,,,,,,,,,,,,,
0.404409,1.635859752,,,,,,,,,,,,,,,
0.404949,1.635950224,,,,,,,,,,,,,,,
0.405491,1.636040805,,,,,,,,,,,,,,,
0.406033,1.636131494,,,,,,,,,,,,,,,
0.406575,1.636222292,,,,,,,,,,,,,,,
0.407119,1.636313199,,,,,,,,,,,,,,,
0.407663,1.636404214,,,,,,,,,,,,,,,
0.408208,1.636495339,,,,,,,,,,,,,,,
0.408753,1.636586573,,,,,,,,,,,,,,,
0.409299,1.636677916,,,,,,,,,,,,,,,
0.409847,1.636769369,,,,,,,,,,,,,,,
0.410394,1.636860931,,,,,,,,,,,,,,,
0.410943,1.636952604,,,,,,,,,,,,,,,
0.411492,1.637044386,,,,,,,,,,,,,,,
0.412042,1.637136278,,,,,,,,,,,,,,,
0.412593,1.637228281,,,,,,,,,,,,,,,
0.413144,1.637320394,,,,,,,,,,,,,,,
0.413696,1.637412617,,,,,,,,,,,,,,,
0.414249,1.637504952,,,,,,,,,,,,,,,
0.414803,1.637597397,,,,,,,,,,,,,,,
0.415357,1.637689953,,,,,,,,,,,,,,,
0.415912,1.63778262,,,,,,,,,,,,,,,
0.416468,1.637875399,,,,,,,,,,,,,,,
0.417025,1.637968289,,,,,,,,,,,,,,,
0.417582,1.63806129,,,,,,,,,,,,,,,
0.41814,1.638154404,,,,,,,,,,,,,,,
0.418699,1.638247629,,,,,,,,,,,,,,,
0.419259,1.638340966,,,,,,,,,,,,,,,
0.419819,1.638434416,,,,,,,,,,,,,,,
0.42038,1.638527977,,,,,,,,,,,,,,,
0.420942,1.638621652,,,,,,,,,,,,,,,
0.421505,1.638715439,,,,,,,,,,,,,,,
0.422068,1.638809338,,,,,,,,,,,,,,,
0.422632,1.638903351,,,,,,,,,,,,,,,
0.423197,1.638997477,,,,,,,,,,,,,,,
0.423763,1.639091716,,,,,,,,,,,,,,,
0.424329,1.639186068,,,,,,,,,,,,,,,
0.424896,1.639280534,,,,,,,,,,,,,,,
0.425464,1.639375114,,,,,,,,,,,,,,,
0.426033,1.639469807,,,,,,,,,,,,,,,
0.426602,1.639564615,,,,,,,,,,,,,,,
0.427172,1.639659536,,,,,,,,,,,,,,,
0.427743,1.639754572,,,,,,,,,,,,,,,
0.428315,1.639849722,,,,,,,,,,,,,,,
0.428887,1.639944987,,,,,,,,,,,,,,,
0.429461,1.640040367,,,,,,,,,,,,,,,
0.430035,1.640135862,,,,,,,,,,,,,,,
0.430609,1.640231472,,,,,,,,,,,,,,,
0.431185,1.640327197,,,,,,,,,,,,,,,
0.431761,1.640423037,,,,,,,,,,,,,,,
0.432338,1.640518993,,,,,,,,,,,,,,,
0.432916,1.640615064,,,,,,,,,,,,,,,
0.433495,1.640711252,,,,,,,,,,,,,,,
0.434074,1.640807555,,,,,,,,,,,,,,,
0.434654,1.640903975,,,,,,,,,,,,,,,
0.435235,1.641000511,,,,,,,,,,,,,,,
0.435817,1.641097163,,,,,,,,,,,,,,,
0.436399,1.641193932,,,,,,,,,,,,,,,
0.436983,1.641290818,,,,,,,,,,,,,,,
0.437567,1.64138782,,,,,,,,,,,,,,,
0.438151,1.64148494,,,,,,,,,,,,,,,
0.438737,1.641582177,,,,,,,,,,,,,,,
0.439323,1.641679532,,,,,,,,,,,,,,,
0.439911,1.641777003,,,,,,,,,,,,,,,
0.440498,1.641874593,,,,,,,,,,,,,,,
0.441087,1.641972301,,,,,,,,,,,,,,,
0.441677,1.642070126,,,,,,,,,,,,,,,
0.442267,1.64216807,,,,,,,,,,,,,,,
0.442858,1.642266132,,,,,,,,,,,,,,,
0.44345,1.642364313,,,,,,,,,,,,,,,
0.444043,1.642462612,,,,,,,,,,,,,,,
0.444636,1.64256103,,,,,,,,,,,,,,,
0.44523,1.642659567,,,,,,,,,,,,,,,
0.445826,1.642758223,,,,,,,,,,,,,,,
0.446421,1.642856999,,,,,,,,,,,,,,,
0.447018,1.642955894,,,,,,,,,,,,,,,
0.447615,1.643054908,,,,,,,,,,,,,,,
0.448214,1.643154043,,,,,,,,,,,,,,,
0.448813,1.643253297,,,,,,,,,,,,,,,
0.449413,1.643352671,,,,,,,,,,,,,,,
0.450013,1.643452166,,,,,,,,,,,,,,,
0.450615,1.643551781,,,,,,,,,,,,,,,
0.451217,1.643651517,,,,,,,,,,,,,,,
0.45182,1.643751373,,,,,,,,,,,,,,,
0.452424,1.64385135,,,,,,,,,,,,,,,
0.453029,1.643951449,,,,,,,,,,,,,,,
0.453634,1.644051668,,,,,,,,,,,,,,,
0.45424,1.644152009,,,,,,,,,,,,,,,
0.454847,1.644252472,,,,,,,,,,,,,,,
0.455455,1.644353056,,,,,,,,,,,,,,,
0.456064,1.644453762,,,,,,,,,,,,,,,
0.456674,1.64455459,,,,,,,,,,,,,,,
0.457284,1.64465554,,,,,,,,,,,,,,,
0.457895,1.644756613,,,,,,,,,,,,,,,
0.458507,1.644857808,,,,,,,,,,,,,,,
0.45912,1.644959126,,,,,,,,,,,,,,,
0.459734,1.645060567,,,,,,,,,,,,,,,
0.460348,1.645162131,,,,,,,,,,,,,,,
0.460963,1.645263818,,,,,,,,,,,,,,,
0.461579,1.645365628,,,,,,,,,,,,,,,
0.462196,1.645467562,,,,,,,,,,,,,,,
0.462814,1.645569619,,,,,,,,,,,,,,,
0.463433,1.645671801,,,,,,,,,,,,,,,
0.464052,1.645774106,,,,,,,,,,,,,,,
0.464672,1.645876536,,,,,,,,,,,,,,,
0.465293,1.645979089,,,,,,,,,,,,,,,
0.465915,1.646081768,,,,,,,,,,,,,,,
0.466538,1.646184571,,,,,,,,,,,,,,,
0.467161,1.646287499,,,,,,,,,,,,,,,
0.467786,1.646390552,,,,,,,,,,,,,,,
0.468411,1.64649373,,,,,,,,,,,,,,,
0.469037,1.646597033,,,,,,,,,,,,,,,
0.469664,1.646700462,,,,,,,,,,,,,,,
0.470292,1.646804017,,,,,,,,,,,,,,,
0.47092,1.646907697,,,,,,,,,,,,,,,
0.47155,1.647011503,,,,,,,,,,,,,,,
0.47218,1.647115436,,,,,,,,,,,,,,,
0.472811,1.647219495,,,,,,,,,,,,,,,
0.473443,1.647323681,,,,,,,,,,,,,,,
0.474076,1.647427993,,,,,,,,,,,,,,,
0.474709,1.647532432,,,,,,,,,,,,,,,
0.475344,1.647636998,,,,,,,,,,,,,,,
0.475979,1.647741691,,,,,,,,,,,,,,,
0.476615,1.647846512,,,,,,,,,,,,,,,
0.477252,1.64795146,,,,,,,,,,,,,,,
0.47789,1.648056536,,,,,,,,,,,,,,,
0.478529,1.64816174,,,,,,,,,,,,,,,
0.479168,1.648267071,,,,,,,,,,,,,,,
0.479809,1.648372531,,,,,,,,,,,,,,,
0.48045,1.64847812,,,,,,,,,,,,,,,
0.481092,1.648583837,,,,,,,,,,,,,,,
0.481735,1.648689682,,,,,,,,,,,,,,,
0.482379,1.648795657,,,,,,,,,,,,,,,
0.483024,1.648901761,,,,,,,,,,,,,,,
0.483669,1.649007994,,,,,,,,,,,,,,,
0.484316,1.649114356,,,,,,,,,,,,,,,
0.484963,1.649220848,,,,,,,,,,,,,,,
0.485611,1.64932747,,,,,,,,,,,,,,,
0.48626,1.649434221,,,,,,,,,,,,,,,
0.48691,1.649541103,,,,,,,,,,,,,,,
0.487561,1.649648115,,,,,,,,,,,,,,,
0.488212,1.649755258,,,,,,,,,,,,,,,
0.488865,1.649862531,,,,,,,,,,,,,,,
0.489518,1.649969935,,,,,,,,,,,,,,,
0.490173,1.65007747,,,,,,,,,,,,,,,
0.490828,1.650185136,,,,,,,,,,,,,,,
0.491484,1.650292934,,,,,,,,,,,,,,,
0.492141,1.650400863,,,,,,,,,,,,,,,
0.492798,1.650508923,,,,,,,,,,,,,,,
0.493457,1.650617116,,,,,,,,,,,,,,,
0.494117,1.65072544,,,,,,,,,,,,,,,
0.494777,1.650833897,,,,,,,,,,,,,,,
0.495438,1.650942486,,,,,,,,,,,,,,,
0.4961,1.651051208,,,,,,,,,,,,,,,
0.496763,1.651160063,,,,,,,,,,,,,,,
0.497427,1.65126905,,,,,,,,,,,,,,,
0.498092,1.651378171,,,,,,,,,,,,,,,
0.498758,1.651487425,,,,,,,,,,,,,,,
0.499425,1.651596812,,,,,,,,,,,,,,,
0.500092,1.651706333,,,,,,,,,,,,,,,
0.50076,1.651815988,,,,,,,,,,,,,,,
0.50143,1.651925777,,,,,,,,,,,,,,,
0.5021,1.6520357,,,,,,,,,,,,,,,
0.502771,1.652145757,,,,,,,,,,,,,,,
0.503443,1.652255949,,,,,,,,,,,,,,,
0.504116,1.652366275,,,,,,,,,,,,,,,
0.504789,1.652476737,,,,,,,,,,,,,,,
0.505464,1.652587333,,,,,,,,,,,,,,,
0.50614,1.652698065,,,,,,,,,,,,,,,
0.506816,1.652808932,,,,,,,,,,,,,,,
0.507494,1.652919935,,,,,,,,,,,,,,,
0.508172,1.653031074,,,,,,,,,,,,,,,
0.508851,1.653142348,,,,,,,,,,,,,,,
0.509531,1.653253759,,,,,,,,,,,,,,,
0.510212,1.653365306,,,,,,,,,,,,,,,
0.510894,1.65347699,,,,,,,,,,,,,,,
0.511577,1.65358881,,,,,,,,,,,,,,,
0.512261,1.653700767,,,,,,,,,,,,,,,
0.512945,1.653812862,,,,,,,,,,,,,,,
0.513631,1.653925093,,,,,,,,,,,,,,,
0.514317,1.654037462,,,,,,,,,,,,,,,
0.515005,1.654149969,,,,,,,,,,,,,,,
0.515693,1.654262613,,,,,,,,,,,,,,,
0.516382,1.654375396,,,,,,,,,,,,,,,
0.517072,1.654488317,,,,,,,,,,,,,,,
0.517763,1.654601376,,,,,,,,,,,,,,,
0.518455,1.654714573,,,,,,,,,,,,,,,
0.519148,1.654827909,,,,,,,,,,,,,,,
0.519842,1.654941385,,,,,,,,,,,,,,,
0.520537,1.655054999,,,,,,,,,,,,,,,
0.521233,1.655168752,,,,,,,,,,,,,,,
0.521929,1.655282645,,,,,,,,,,,,,,,
0.522627,1.655396678,,,,,,,,,,,,,,,
0.523325,1.655510851,,,,,,,,,,,,,,,
0.524025,1.655625163,,,,,,,,,,,,,,,
0.524725,1.655739616,,,,,,,,,,,,,,,
0.525427,1.655854209,,,,,,,,,,,,,,,
0.526129,1.655968943,,,,,,,,,,,,,,,
0.526832,1.656083818,,,,,,,,,,,,,,,
0.527536,1.656198833,,,,,,,,,,,,,,,
0.528241,1.65631399,,,,,,,,,,,,,,,
0.528947,1.656429288,,,,,,,,,,,,,,,
0.529654,1.656544728,,,,,,,,,,,,,,,
0.530362,1.656660309,,,,,,,,,,,,,,,
0.531071,1.656776033,,,,,,,,,,,,,,,
0.531781,1.656891898,,,,,,,,,,,,,,,
0.532491,1.657007906,,,,,,,,,,,,,,,
0.533203,1.657124056,,,,,,,,,,,,,,,
0.533916,1.657240349,,,,,,,,,,,,,,,
0.534629,1.657356784,,,,,,,,,,,,,,,
0.535344,1.657473363,,,,,,,,,,,,,,,
0.536059,1.657590085,,,,,,,,,,,,,,,
0.536776,1.657706951,,,,,,,,,,,,,,,
0.537493,1.65782396,,,,,,,,,,,,,,,
0.538212,1.657941113,,,,,,,,,,,,,,,
0.538931,1.65805841,,,,,,,,,,,,,,,
0.539651,1.658175851,,,,,,,,,,,,,,,
0.540373,1.658293436,,,,,,,,,,,,,,,
0.541095,1.658411167,,,,,,,,,,,,,,,
0.541818,1.658529042,,,,,,,,,,,,,,,
0.542542,1.658647062,,,,,,,,,,,,,,,
0.543267,1.658765227,,,,,,,,,,,,,,,
0.543993,1.658883537,,,,,,,,,,,,,,,
0.54472,1.659001993,,,,,,,,,,,,,,,
0.545448,1.659120595,,,,,,,,,,,,,,,
0.546177,1.659239343,,,,,,,,,,,,,,,
0.546907,1.659358237,,,,,,,,,,,,,,,
0.547638,1.659477277,,,,,,,,,,,,,,,
0.54837,1.659596464,,,,,,,,,,,,,,,
0.549103,1.659715797,,,,,,,,,,,,,,,
0.549837,1.659835278,,,,,,,,,,,,,,,
0.550572,1.659954906,,,,,,,,,,,,,,,
0.551308,1.66007468,,,,,,,,,,,,,,,
0.552045,1.660194603,,,,,,,,,,,,,,,
0.552782,1.660314673,,,,,,,,,,,,,,,
0.553521,1.660434891,,,,,,,,,,,,,,,
0.554261,1.660555257,,,,,,,,,,,,,,,
0.555002,1.660675772,,,,,,,,,,,,,,,
0.555744,1.660796435,,,,,,,,,,,,,,,
0.556486,1.660917247,,,,,,,,,,,,,,,
0.55723,1.661038207,,,,,,,,,,,,,,,
0.557975,1.661159317,,,,,,,,,,,,,,,
0.558721,1.661280576,,,,,,,,,,,,,,,
0.559467,1.661401985,,,,,,,,,,,,,,,
0.560215,1.661523543,,,,,,,,,,,,,,,
0.560964,1.661645251,,,,,,,,,,,,,,,
0.561714,1.66176711,,,,,,,,,,,,,,,
0.562464,1.661889118,,,,,,,,,,,,,,,
0.563216,1.662011277,,,,,,,,,,,,,,,
0.563969,1.662133587,,,,,,,,,,,,,,,
0.564723,1.662256048,,,,,,,,,,,,,,,
0.565477,1.66237866,,,,,,,,,,,,,,,
0.566233,1.662501423,,,,,,,,,,,,,,,
0.56699,1.662624338,,,,,,,,,,,,,,,
0.567748,1.662747404,,,,,,,,,,,,,,,
0.568507,1.662870622,,,,,,,,,,,,,,,
0.569266,1.662993993,,,,,,,,,,,,,,,
0.570027,1.663117515,,,,,,,,,,,,,,,
0.570789,1.663241191,,,,,,,,,,,,,,,
0.571552,1.663365019,,,,,,,,,,,,,,,
0.572316,1.663489,,,,,,,,,,,,,,,
0.573081,1.663613134,,,,,,,,,,,,,,,
0.573847,1.663737421,,,,,,,,,,,,,,,
0.574614,1.663861862,,,,,,,,,,,,,,,
0.575382,1.663986457,,,,,,,,,,,,,,,
0.576151,1.664111206,,,,,,,,,,,,,,,
0.576921,1.664236109,,,,,,,,,,,,,,,
0.577692,1.664361166,,,,,,,,,,,,,,,
0.578464,1.664486378,,,,,,,,,,,,,,,
0.579237,1.664611745,,,,,,,,,,,,,,,
0.580011,1.664737266,,,,,,,,,,,,,,,
0.580786,1.664862943,,,,,,,,,,,,,,,
0.581563,1.664988776,,,,,,,,,,,,,,,
0.58234,1.665114764,,,,,,,,,,,,,,,
0.583118,1.665240907,,,,,,,,,,,,,,,
0.583898,1.665367207,,,,,,,,,,,,,,,
0.584678,1.665493663,,,,,,,,,,,,,,,
0.585459,1.665620275,,,,,,,,,,,,,,,
0.586242,1.665747045,,,,,,,,,,,,,,,
0.587025,1.665873971,,,,,,,,,,,,,,,
0.58781,1.666001054,,,,,,,,,,,,,,,
0.588596,1.666128294,,,,,,,,,,,,,,,
0.589382,1.666255692,,,,,,,,,,,,,,,
0.59017,1.666383247,,,,,,,,,,,,,,,
0.590959,1.666510961,,,,,,,,,,,,,,,
0.591749,1.666638833,,,,,,,,,,,,,,,
0.592539,1.666766863,,,,,,,,,,,,,,,
0.593331,1.666895051,,,,,,,,,,,,,,,
0.594124,1.667023398,,,,,,,,,,,,,,,
0.594918,1.667151905,,,,,,,,,,,,,,,
0.595714,1.66728057,,,,,,,,,,,,,,,
0.59651,1.667409395,,,,,,,,,,,,,,,
0.597307,1.66753838,,,,,,,,,,,,,,,
0.598105,1.667667524,,,,,,,,,,,,,,,
0.598905,1.667796828,,,,,,,,,,,,,,,
0.599705,1.667926293,,,,,,,,,,,,,,,
0.600507,1.668055918,,,,,,,,,,,,,,,
0.601309,1.668185704,,,,,,,,,,,,,,,
0.602113,1.66831565,,,,,,,,,,,,,,,
0.602918,1.668445758,,,,,,,,,,,,,,,
0.603724,1.668576027,,,,,,,,,,,,,,,
0.60453,1.668706458,,,,,,,,,,,,,,,
0.605338,1.668837051,,,,,,,,,,,,,,,
0.606147,1.668967805,,,,,,,,,,,,,,,
0.606958,1.669098722,,,,,,,,,,,,,,,
0.607769,1.669229801,,,,,,,,,,,,,,,
0.608581,1.669361042,,,,,,,,,,,,,,,
0.609394,1.669492447,,,,,,,,,,,,,,,
0.610209,1.669624015,,,,,,,,,,,,,,,
0.611024,1.669755745,,,,,,,,,,,,,,,
0.611841,1.66988764,,,,,,,,,,,,,,,
0.612659,1.670019698,,,,,,,,,,,,,,,
0.613478,1.67015192,,,,,,,,,,,,,,,
0.614298,1.670284306,,,,,,,,,,,,,,,
0.615119,1.670416857,,,,,,,,,,,,,,,
0.615941,1.670549572,,,,,,,,,,,,,,,
0.616764,1.670682452,,,,,,,,,,,,,,,
0.617588,1.670815497,,,,,,,,,,,,,,,
0.618414,1.670948707,,,,,,,,,,,,,,,
0.61924,1.671082083,,,,,,,,,,,,,,,
0.620068,1.671215625,,,,,,,,,,,,,,,
0.620897,1.671349332,,,,,,,,,,,,,,,
0.621726,1.671483206,,,,,,,,,,,,,,,
0.622557,1.671617245,,,,,,,,,,,,,,,
0.623389,1.671751452,,,,,,,,,,,,,,,
0.624223,1.671885825,,,,,,,,,,,,,,,
0.625057,1.672020366,,,,,,,,,,,,,,,
0.625892,1.672155073,,,,,,,,,,,,,,,
0.626729,1.672289948,,,,,,,,,,,,,,,
0.627567,1.672424991,,,,,,,,,,,,,,,
0.628405,1.672560202,,,,,,,,,,,,,,,
0.629245,1.672695581,,,,,,,,,,,,,,,
0.630086,1.672831128,,,,,,,,,,,,,,,
0.630928,1.672966844,,,,,,,,,,,,,,,
0.631772,1.673102728,,,,,,,,,,,,,,,
0.632616,1.673238782,,,,,,,,,,,,,,,
0.633461,1.673375005,,,,,,,,,,,,,,,
0.634308,1.673511398,,,,,,,,,,,,,,,
0.635156,1.67364796,,,,,,,,,,,,,,,
0.636005,1.673784692,,,,,,,,,,,,,,,
0.636855,1.673921595,,,,,,,,,,,,,,,
0.637706,1.674058667,,,,,,,,,,,,,,,
0.638558,1.674195911,,,,,,,,,,,,,,,
0.639412,1.674333325,,,,,,,,,,,,,,,
0.640266,1.674470911,,,,,,,,,,,,,,,
0.641122,1.674608667,,,,,,,,,,,,,,,
0.641979,1.674746596,,,,,,,,,,,,,,,
0.642837,1.674884696,,,,,,,,,,,,,,,
0.643696,1.675022968,,,,,,,,,,,,,,,
0.644556,1.675161412,,,,,,,,,,,,,,,
0.645418,1.675300029,,,,,,,,,,,,,,,
0.64628,1.675438819,,,,,,,,,,,,,,,
0.647144,1.675577781,,,,,,,,,,,,,,,
0.648009,1.675716917,,,,,,,,,,,,,,,
0.648875,1.675856226,,,,,,,,,,,,,,,
0.649742,1.675995708,,,,,,,,,,,,,,,
0.650611,1.676135365,,,,,,,,,,,,,,,
0.65148,1.676275196,,,,,,,,,,,,,,,
0.652351,1.6764152,,,,,,,,,,,,,,,
0.653223,1.67655538,,,,,,,,,,,,,,,
0.654096,1.676695734,,,,,,,,,,,,,,,
0.65497,1.676836264,,,,,,,,,,,,,,,
0.655846,1.676976968,,,,,,,,,,,,,,,
0.656722,1.677117848,,,,,,,,,,,,,,,
0.6576,1.677258904,,,,,,,,,,,,,,,
0.658479,1.677400136,,,,,,,,,,,,,,,
0.659359,1.677541544,,,,,,,,,,,,,,,
0.66024,1.677683128,,,,,,,,,,,,,,,
0.661123,1.677824889,,,,,,,,,,,,,,,
0.662006,1.677966827,,,,,,,,,,,,,,,
0.662891,1.678108943,,,,,,,,,,,,,,,
0.663777,1.678251235,,,,,,,,,,,,,,,
0.664664,1.678393705,,,,,,,,,,,,,,,
0.665552,1.678536353,,,,,,,,,,,,,,,
0.666442,1.678679179,,,,,,,,,,,,,,,
0.667333,1.678822184,,,,,,,,,,,,,,,
0.668225,1.678965367,,,,,,,,,,,,,,,
0.669118,1.679108729,,,,,,,,,,,,,,,
0.670012,1.679252269,,,,,,,,,,,,,,,
0.670908,1.67939599,,,,,,,,,,,,,,,
0.671804,1.679539889,,,,,,,,,,,,,,,
0.672702,1.679683969,,,,,,,,,,,,,,,
0.673601,1.679828228,,,,,,,,,,,,,,,
0.674501,1.679972668,,,,,,,,,,,,,,,
0.675403,1.680117288,,,,,,,,,,,,,,,
0.676306,1.680262089,,,,,,,,,,,,,,,
0.67721,1.680407071,,,,,,,,,,,,,,,
0.678115,1.680552234,,,,,,,,,,,,,,,
0.679021,1.680697578,,,,,,,,,,,,,,,
0.679929,1.680843105,,,,,,,,,,,,,,,
0.680837,1.680988813,,,,,,,,,,,,,,,
0.681747,1.681134703,,,,,,,,,,,,,,,
0.682658,1.681280776,,,,,,,,,,,,,,,
0.683571,1.681427032,,,,,,,,,,,,,,,
0.684484,1.68157347,,,,,,,,,,,,,,,
0.685399,1.681720091,,,,,,,,,,,,,,,
0.686315,1.681866896,,,,,,,,,,,,,,,
0.687233,1.682013885,,,,,,,,,,,,,,,
0.688151,1.682161057,,,,,,,,,,,,,,,
0.689071,1.682308414,,,,,,,,,,,,,,,
0.689992,1.682455955,,,,,,,,,,,,,,,
0.690914,1.682603681,,,,,,,,,,,,,,,
