i_e_op,V_cell_op,,,,,,,,,,,,,,,
0.00002,1.505607754,,,,,,,,,,,,,,,
0.00002,1.505617155,,,,,,,,,,,,,,,
0.000021,1.505626556,,,,,,,,,,,,,,,
0.000021,1.505635957,,,,,,,,,,,,,,,
0.000021,1.505645358,,,,,,,,,,,,,,,
0.000021,1.505654759,,,,,,,,,,,,,,,
0.000021,1.50566416,,,,,,,,,,,,,,,
0.000021,1.505673561,,,,,,,,,,,,,,,
0.000021,1.505682962,,,,,,,,,,,,,,,
0.000021,1.505692363,,,,,,,,,,,,,,,
0.000021,1.505701764,,,,,,,,,,,,,,,
0.000021,1.505711165,,,,,,,,,,,,,,,
0.000021,1.505720567,,,,,,,,,,,,,,,
0.000021,1.505729968,,,,,,,,,,,,,,,
0.000021,1.505739369,,,,,,,,,,,,,,,
0.000021,1.50574877,,,,,,,,,,,,,,,
0.000021,1.505758171,,,,,,,,,,,,,,,
0.000021,1.505767572,,,,,,,,,,,,,,,
0.000021,1.505776973,,,,,,,,,,,,,,,
0.000021,1.505786374,,,,,,,,,,,,,,,
0.000021,1.505795776,,,,,,,,,,,,,,,
0.000021,1.505805177,,,,,,,,,,,,,,,
0.000021,1.505814578,,,,,,,,,,,,,,,
0.000021,1.505823979,,,,,,,,,,,,,,,
0.000021,1.50583338,,,,,,,,,,,,,,,
0.000021,1.505842781,,,,,,,,,,,,,,,
0.000021,1.505852183,,,,,,,,,,,,,,,
0.000021,1.505861584,,,,,,,,,,,,,,,
0.000021,1.505870985,,,,,,,,,,,,,,,
0.000021,1.505880386,,,,,,,,,,,,,,,
0.000021,1.505889787,,,,,,,,,,,,,,,
0.000021,1.505899189,,,,,,,,,,,,,,,
0.000021,1.50590859,,,,,,,,,,,,,,,
0.000021,1.505917991,,,,,,,,,,,,,,,
0.000021,1.505927392,,,,,,,,,,,,,,,
0.000021,1.505936793,,,,,,,,,,,,,,,
0.000021,1.505946195,,,,,,,,,,,,,,,
0.000021,1.505955596,,,,,,,,,,,,,,,
0.000022,1.505964997,,,,,,,,,,,,,,,
0.000022,1.505974398,,,,,,,,,,,,,,,
0.000022,1.5059838,,,,,,,,,,,,,,,
0.000022,1.505993201,,,,,,,,,,,,,,,
0.000022,1.506002602,,,,,,,,,,,,,,,
0.000022,1.506012003,,,,,,,,,,,,,,,
0.000022,1.506021405,,,,,,,,,,,,,,,
0.000022,1.506030806,,,,,,,,,,,,,,,
0.000022,1.506040207,,,,,,,,,,,,,,,
0.000022,1.506049609,,,,,,,,,,,,,,,
0.000022,1.50605901,,,,,,,,,,,,,,,
0.000022,1.506068411,,,,,,,,,,,,,,,
0.000022,1.506077813,,,,,,,,,,,,,,,
0.000022,1.506087214,,,,,,,,,,,,,,,
0.000022,1.506096615,,,,,,,,,,,,,,,
0.000022,1.506106017,,,,,,,,,,,,,,,
0.000022,1.506115418,,,,,,,,,,,,,,,
0.000022,1.506124819,,,,,,,,,,,,,,,
0.000022,1.506134221,,,,,,,,,,,,,,,
0.000022,1.506143622,,,,,,,,,,,,,,,
0.000022,1.506153023,,,,,,,,,,,,,,,
0.000022,1.506162425,,,,,,,,,,,,,,,
0.000022,1.506171826,,,,,,,,,,,,,,,
0.000022,1.506181227,,,,,,,,,,,,,,,
0.000022,1.506190629,,,,,,,,,,,,,,,
0.000022,1.50620003,,,,,,,,,,,,,,,
0.000022,1.506209432,,,,,,,,,,,,,,,
0.000022,1.506218833,,,,,,,,,,,,,,,
0.000022,1.506228234,,,,,,,,,,,,,,,
0.000022,1.506237636,,,,,,,,,,,,,,,
0.000022,1.506247037,,,,,,,,,,,,,,,
0.000022,1.506256439,,,,,,,,,,,,,,,
0.000022,1.50626584,,,,,,,,,,,,,,,
0.000022,1.506275242,,,,,,,,,,,,,,,
0.000023,1.506284643,,,,,,,,,,,,,,,
0.000023,1.506294045,,,,,,,,,,,,,,,
0.000023,1.506303446,,,,,,,,,,,,,,,
0.000023,1.506312847,,,,,,,,,,,,,,,
0.000023,1.506322249,,,,,,,,,,,,,,,
0.000023,1.50633165,,,,,,,,,,,,,,,
0.000023,1.506341052,,,,,,,,,,,,,,,
0.000023,1.506350453,,,,,,,,,,,,,,,
0.000023,1.506359855,,,,,,,,,,,,,,,
0.000023,1.506369256,,,,,,,,,,,,,,,
0.000023,1.506378658,,,,,,,,,,,,,,,
0.000023,1.506388059,,,,,,,,,,,,,,,
0.000023,1.506397461,,,,,,,,,,,,,,,
0.000023,1.506406862,,,,,,,,,,,,,,,
0.000023,1.506416264,,,,,,,,,,,,,,,
0.000023,1.506425666,,,,,,,,,,,,,,,
0.000023,1.506435067,,,,,,,,,,,,,,,
0.000023,1.506444469,,,,,,,,,,,,,,,
0.000023,1.50645387,,,,,,,,,,,,,,,
0.000023,1.506463272,,,,,,,,,,,,,,,
0.000023,1.506472673,,,,,,,,,,,,,,,
0.000023,1.506482075,,,,,,,,,,,,,,,
0.000023,1.506491477,,,,,,,,,,,,,,,
0.000023,1.506500878,,,,,,,,,,,,,,,
0.000023,1.50651028,,,,,,,,,,,,,,,
0.000023,1.506519681,,,,,,,,,,,,,,,
0.000023,1.506529083,,,,,,,,,,,,,,,
0.000023,1.506538485,,,,,,,,,,,,,,,
0.000023,1.506547886,,,,,,,,,,,,,,,
0.000023,1.506557288,,,,,,,,,,,,,,,
0.000023,1.506566689,,,,,,,,,,,,,,,
0.000023,1.506576091,,,,,,,,,,,,,,,
0.000024,1.506585493,,,,,,,,,,,,,,,
0.000024,1.506594894,,,,,,,,,,,,,,,
0.000024,1.506604296,,,,,,,,,,,,,,,
0.000024,1.506613698,,,,,,,,,,,,,,,
0.000024,1.506623099,,,,,,,,,,,,,,,
0.000024,1.506632501,,,,,,,,,,,,,,,
0.000024,1.506641903,,,,,,,,,,,,,,,
0.000024,1.506651304,,,,,,,,,,,,,,,
0.000024,1.506660706,,,,,,,,,,,,,,,
0.000024,1.506670108,,,,,,,,,,,,,,,
0.000024,1.50667951,,,,,,,,,,,,,,,
0.000024,1.506688911,,,,,,,,,,,,,,,
0.000024,1.506698313,,,,,,,,,,,,,,,
0.000024,1.506707715,,,,,,,,,,,,,,,
0.000024,1.506717116,,,,,,,,,,,,,,,
0.000024,1.506726518,,,,,,,,,,,,,,,
0.000024,1.50673592,,,,,,,,,,,,,,,
0.000024,1.506745322,,,,,,,,,,,,,,,
0.000024,1.506754723,,,,,,,,,,,,,,,
0.000024,1.506764125,,,,,,,,,,,,,,,
0.000024,1.506773527,,,,,,,,,,,,,,,
0.000024,1.506782929,,,,,,,,,,,,,,,
0.000024,1.506792331,,,,,,,,,,,,,,,
0.000024,1.506801732,,,,,,,,,,,,,,,
0.000024,1.506811134,,,,,,,,,,,,,,,
0.000024,1.506820536,,,,,,,,,,,,,,,
0.000024,1.506829938,,,,,,,,,,,,,,,
0.000024,1.50683934,,,,,,,,,,,,,,,
0.000024,1.506848741,,,,,,,,,,,,,,,
0.000024,1.506858143,,,,,,,,,,,,,,,
0.000024,1.506867545,,,,,,,,,,,,,,,
0.000025,1.506876947,,,,,,,,,,,,,,,
0.000025,1.506886349,,,,,,,,,,,,,,,
0.000025,1.506895751,,,,,,,,,,,,,,,
0.000025,1.506905152,,,,,,,,,,,,,,,
0.000025,1.506914554,,,,,,,,,,,,,,,
0.000025,1.506923956,,,,,,,,,,,,,,,
0.000025,1.506933358,,,,,,,,,,,,,,,
0.000025,1.50694276,,,,,,,,,,,,,,,
0.000025,1.506952162,,,,,,,,,,,,,,,
0.000025,1.506961564,,,,,,,,,,,,,,,
0.000025,1.506970966,,,,,,,,,,,,,,,
0.000025,1.506980368,,,,,,,,,,,,,,,
0.000025,1.50698977,,,,,,,,,,,,,,,
0.000025,1.506999172,,,,,,,,,,,,,,,
0.000025,1.507008573,,,,,,,,,,,,,,,
0.000025,1.507017975,,,,,,,,,,,,,,,
0.000025,1.507027377,,,,,,,,,,,,,,,
0.000025,1.507036779,,,,,,,,,,,,,,,
0.000025,1.507046181,,,,,,,,,,,,,,,
0.000025,1.507055583,,,,,,,,,,,,,,,
0.000025,1.507064985,,,,,,,,,,,,,,,
0.000025,1.507074387,,,,,,,,,,,,,,,
0.000025,1.507083789,,,,,,,,,,,,,,,
0.000025,1.507093191,,,,,,,,,,,,,,,
0.000025,1.507102593,,,,,,,,,,,,,,,
0.000025,1.507111995,,,,,,,,,,,,,,,
0.000025,1.507121397,,,,,,,,,,,,,,,
0.000025,1.507130799,,,,,,,,,,,,,,,
0.000025,1.507140201,,,,,,,,,,,,,,,
0.000025,1.507149603,,,,,,,,,,,,,,,
0.000026,1.507159005,,,,,,,,,,,,,,,
0.000026,1.507168407,,,,,,,,,,,,,,,
0.000026,1.507177809,,,,,,,,,,,,,,,
0.000026,1.507187212,,,,,,,,,,,,,,,
0.000026,1.507196614,,,,,,,,,,,,,,,
0.000026,1.507206016,,,,,,,,,,,,,,,
0.000026,1.507215418,,,,,,,,,,,,,,,
0.000026,1.50722482,,,,,,,,,,,,,,,
0.000026,1.507234222,,,,,,,,,,,,,,,
0.000026,1.507243624,,,,,,,,,,,,,,,
0.000026,1.507253026,,,,,,,,,,,,,,,
0.000026,1.507262428,,,,,,,,,,,,,,,
0.000026,1.50727183,,,,,,,,,,,,,,,
0.000026,1.507281233,,,,,,,,,,,,,,,
0.000026,1.507290635,,,,,,,,,,,,,,,
0.000026,1.507300037,,,,,,,,,,,,,,,
0.000026,1.507309439,,,,,,,,,,,,,,,
0.000026,1.507318841,,,,,,,,,,,,,,,
0.000026,1.507328243,,,,,,,,,,,,,,,
0.000026,1.507337646,,,,,,,,,,,,,,,
0.000026,1.507347048,,,,,,,,,,,,,,,
0.000026,1.50735645,,,,,,,,,,,,,,,
0.000026,1.507365852,,,,,,,,,,,,,,,
0.000026,1.507375254,,,,,,,,,,,,,,,
0.000026,1.507384657,,,,,,,,,,,,,,,
0.000026,1.507394059,,,,,,,,,,,,,,,
0.000026,1.507403461,,,,,,,,,,,,,,,
0.000026,1.507412863,,,,,,,,,,,,,,,
0.000026,1.507422265,,,,,,,,,,,,,,,
0.000027,1.507431668,,,,,,,,,,,,,,,
0.000027,1.50744107,,,,,,,,,,,,,,,
0.000027,1.507450472,,,,,,,,,,,,,,,
0.000027,1.507459874,,,,,,,,,,,,,,,
0.000027,1.507469277,,,,,,,,,,,,,,,
0.000027,1.507478679,,,,,,,,,,,,,,,
0.000027,1.507488081,,,,,,,,,,,,,,,
0.000027,1.507497484,,,,,,,,,,,,,,,
0.000027,1.507506886,,,,,,,,,,,,,,,
0.000027,1.507516288,,,,,,,,,,,,,,,
0.000027,1.507525691,,,,,,,,,,,,,,,
0.000027,1.507535093,,,,,,,,,,,,,,,
0.000027,1.507544495,,,,,,,,,,,,,,,
0.000027,1.507553898,,,,,,,,,,,,,,,
0.000027,1.5075633,,,,,,,,,,,,,,,
0.000027,1.507572702,,,,,,,,,,,,,,,
0.000027,1.507582105,,,,,,,,,,,,,,,
0.000027,1.507591507,,,,,,,,,,,,,,,
0.000027,1.507600909,,,,,,,,,,,,,,,
0.000027,1.507610312,,,,,,,,,,,,,,,
0.000027,1.507619714,,,,,,,,,,,,,,,
0.000027,1.507629117,,,,,,,,,,,,,,,
0.000027,1.507638519,,,,,,,,,,,,,,,
0.000027,1.507647921,,,,,,,,,,,,,,,
0.000027,1.507657324,,,,,,,,,,,,,,,
0.000027,1.507666726,,,,,,,,,,,,,,,
0.000027,1.507676129,,,,,,,,,,,,,,,
0.000027,1.507685531,,,,,,,,,,,,,,,
0.000028,1.507694934,,,,,,,,,,,,,,,
0.000028,1.507704336,,,,,,,,,,,,,,,
0.000028,1.507713738,,,,,,,,,,,,,,,
0.000028,1.507723141,,,,,,,,,,,,,,,
0.000028,1.507732543,,,,,,,,,,,,,,,
0.000028,1.507741946,,,,,,,,,,,,,,,
0.000028,1.507751348,,,,,,,,,,,,,,,
0.000028,1.507760751,,,,,,,,,,,,,,,
0.000028,1.507770153,,,,,,,,,,,,,,,
0.000028,1.507779556,,,,,,,,,,,,,,,
0.000028,1.507788958,,,,,,,,,,,,,,,
0.000028,1.507798361,,,,,,,,,,,,,,,
0.000028,1.507807764,,,,,,,,,,,,,,,
0.000028,1.507817166,,,,,,,,,,,,,,,
0.000028,1.507826569,,,,,,,,,,,,,,,
0.000028,1.507835971,,,,,,,,,,,,,,,
0.000028,1.507845374,,,,,,,,,,,,,,,
0.000028,1.507854776,,,,,,,,,,,,,,,
0.000028,1.507864179,,,,,,,,,,,,,,,
0.000028,1.507873582,,,,,,,,,,,,,,,
0.000028,1.507882984,,,,,,,,,,,,,,,
0.000028,1.507892387,,,,,,,,,,,,,,,
0.000028,1.507901789,,,,,,,,,,,,,,,
0.000028,1.507911192,,,,,,,,,,,,,,,
0.000028,1.507920595,,,,,,,,,,,,,,,
0.000028,1.507929997,,,,,,,,,,,,,,,
0.000028,1.5079394,,,,,,,,,,,,,,,
0.000029,1.507948803,,,,,,,,,,,,,,,
0.000029,1.507958205,,,,,,,,,,,,,,,
0.000029,1.507967608,,,,,,,,,,,,,,,
0.000029,1.507977011,,,,,,,,,,,,,,,
0.000029,1.507986413,,,,,,,,,,,,,,,
0.000029,1.507995816,,,,,,,,,,,,,,,
0.000029,1.508005219,,,,,,,,,,,,,,,
0.000029,1.508014621,,,,,,,,,,,,,,,
0.000029,1.508024024,,,,,,,,,,,,,,,
0.000029,1.508033427,,,,,,,,,,,,,,,
0.000029,1.508042829,,,,,,,,,,,,,,,
0.000029,1.508052232,,,,,,,,,,,,,,,
0.000029,1.508061635,,,,,,,,,,,,,,,
0.000029,1.508071038,,,,,,,,,,,,,,,
0.000029,1.50808044,,,,,,,,,,,,,,,
0.000029,1.508089843,,,,,,,,,,,,,,,
0.000029,1.508099246,,,,,,,,,,,,,,,
0.000029,1.508108649,,,,,,,,,,,,,,,
0.000029,1.508118052,,,,,,,,,,,,,,,
0.000029,1.508127454,,,,,,,,,,,,,,,
0.000029,1.508136857,,,,,,,,,,,,,,,
0.000029,1.50814626,,,,,,,,,,,,,,,
0.000029,1.508155663,,,,,,,,,,,,,,,
0.000029,1.508165066,,,,,,,,,,,,,,,
0.000029,1.508174468,,,,,,,,,,,,,,,
0.00003,1.508183871,,,,,,,,,,,,,,,
0.00003,1.508193274,,,,,,,,,,,,,,,
0.00003,1.508202677,,,,,,,,,,,,,,,
0.00003,1.50821208,,,,,,,,,,,,,,,
0.00003,1.508221483,,,,,,,,,,,,,,,
0.00003,1.508230886,,,,,,,,,,,,,,,
0.00003,1.508240289,,,,,,,,,,,,,,,
0.00003,1.508249691,,,,,,,,,,,,,,,
0.00003,1.508259094,,,,,,,,,,,,,,,
0.00003,1.508268497,,,,,,,,,,,,,,,
0.00003,1.5082779,,,,,,,,,,,,,,,
0.00003,1.508287303,,,,,,,,,,,,,,,
0.00003,1.508296706,,,,,,,,,,,,,,,
0.00003,1.508306109,,,,,,,,,,,,,,,
0.00003,1.508315512,,,,,,,,,,,,,,,
0.00003,1.508324915,,,,,,,,,,,,,,,
0.00003,1.508334318,,,,,,,,,,,,,,,
0.00003,1.508343721,,,,,,,,,,,,,,,
0.00003,1.508353124,,,,,,,,,,,,,,,
0.00003,1.508362527,,,,,,,,,,,,,,,
0.00003,1.50837193,,,,,,,,,,,,,,,
0.00003,1.508381333,,,,,,,,,,,,,,,
0.00003,1.508390736,,,,,,,,,,,,,,,
0.00003,1.508400139,,,,,,,,,,,,,,,
0.00003,1.508409542,,,,,,,,,,,,,,,
0.000031,1.508418945,,,,,,,,,,,,,,,
0.000031,1.508428348,,,,,,,,,,,,,,,
0.000031,1.508437751,,,,,,,,,,,,,,,
0.000031,1.508447154,,,,,,,,,,,,,,,
0.000031,1.508456557,,,,,,,,,,,,,,,
0.000031,1.50846596,,,,,,,,,,,,,,,
0.000031,1.508475364,,,,,,,,,,,,,,,
0.000031,1.508484767,,,,,,,,,,,,,,,
0.000031,1.50849417,,,,,,,,,,,,,,,
0.000031,1.508503573,,,,,,,,,,,,,,,
0.000031,1.508512976,,,,,,,,,,,,,,,
0.000031,1.508522379,,,,,,,,,,,,,,,
0.000031,1.508531782,,,,,,,,,,,,,,,
0.000031,1.508541185,,,,,,,,,,,,,,,
0.000031,1.508550589,,,,,,,,,,,,,,,
0.000031,1.508559992,,,,,,,,,,,,,,,
0.000031,1.508569395,,,,,,,,,,,,,,,
0.000031,1.508578798,,,,,,,,,,,,,,,
0.000031,1.508588201,,,,,,,,,,,,,,,
0.000031,1.508597605,,,,,,,,,,,,,,,
0.000031,1.508607008,,,,,,,,,,,,,,,
0.000031,1.508616411,,,,,,,,,,,,,,,
0.000031,1.508625814,,,,,,,,,,,,,,,
0.000031,1.508635217,,,,,,,,,,,,,,,
0.000031,1.508644621,,,,,,,,,,,,,,,
0.000032,1.508654024,,,,,,,,,,,,,,,
0.000032,1.508663427,,,,,,,,,,,,,,,
0.000032,1.50867283,,,,,,,,,,,,,,,
0.000032,1.508682234,,,,,,,,,,,,,,,
0.000032,1.508691637,,,,,,,,,,,,,,,
0.000032,1.50870104,,,,,,,,,,,,,,,
0.000032,1.508710444,,,,,,,,,,,,,,,
0.000032,1.508719847,,,,,,,,,,,,,,,
0.000032,1.50872925,,,,,,,,,,,,,,,
0.000032,1.508738654,,,,,,,,,,,,,,,
0.000032,1.508748057,,,,,,,,,,,,,,,
0.000032,1.50875746,,,,,,,,,,,,,,,
0.000032,1.508766864,,,,,,,,,,,,,,,
0.000032,1.508776267,,,,,,,,,,,,,,,
0.000032,1.50878567,,,,,,,,,,,,,,,
0.000032,1.508795074,,,,,,,,,,,,,,,
0.000032,1.508804477,,,,,,,,,,,,,,,
0.000032,1.508813881,,,,,,,,,,,,,,,
0.000032,1.508823284,,,,,,,,,,,,,,,
0.000032,1.508832687,,,,,,,,,,,,,,,
0.000032,1.508842091,,,,,,,,,,,,,,,
0.000032,1.508851494,,,,,,,,,,,,,,,
0.000032,1.508860898,,,,,,,,,,,,,,,
0.000033,1.508870301,,,,,,,,,,,,,,,
0.000033,1.508879705,,,,,,,,,,,,,,,
0.000033,1.508889108,,,,,,,,,,,,,,,
0.000033,1.508898512,,,,,,,,,,,,,,,
0.000033,1.508907915,,,,,,,,,,,,,,,
0.000033,1.508917319,,,,,,,,,,,,,,,
0.000033,1.508926722,,,,,,,,,,,,,,,
0.000033,1.508936126,,,,,,,,,,,,,,,
0.000033,1.508945529,,,,,,,,,,,,,,,
0.000033,1.508954933,,,,,,,,,,,,,,,
0.000033,1.508964336,,,,,,,,,,,,,,,
0.000033,1.50897374,,,,,,,,,,,,,,,
0.000033,1.508983143,,,,,,,,,,,,,,,
0.000033,1.508992547,,,,,,,,,,,,,,,
0.000033,1.50900195,,,,,,,,,,,,,,,
0.000033,1.509011354,,,,,,,,,,,,,,,
0.000033,1.509020758,,,,,,,,,,,,,,,
0.000033,1.509030161,,,,,,,,,,,,,,,
0.000033,1.509039565,,,,,,,,,,,,,,,
0.000033,1.509048968,,,,,,,,,,,,,,,
0.000033,1.509058372,,,,,,,,,,,,,,,
0.000033,1.509067776,,,,,,,,,,,,,,,
0.000033,1.509077179,,,,,,,,,,,,,,,
0.000034,1.509086583,,,,,,,,,,,,,,,
0.000034,1.509095987,,,,,,,,,,,,,,,
0.000034,1.50910539,,,,,,,,,,,,,,,
0.000034,1.509114794,,,,,,,,,,,,,,,
0.000034,1.509124198,,,,,,,,,,,,,,,
0.000034,1.509133601,,,,,,,,,,,,,,,
0.000034,1.509143005,,,,,,,,,,,,,,,
0.000034,1.509152409,,,,,,,,,,,,,,,
0.000034,1.509161812,,,,,,,,,,,,,,,
0.000034,1.509171216,,,,,,,,,,,,,,,
0.000034,1.50918062,,,,,,,,,,,,,,,
0.000034,1.509190024,,,,,,,,,,,,,,,
0.000034,1.509199427,,,,,,,,,,,,,,,
0.000034,1.509208831,,,,,,,,,,,,,,,
0.000034,1.509218235,,,,,,,,,,,,,,,
0.000034,1.509227639,,,,,,,,,,,,,,,
0.000034,1.509237043,,,,,,,,,,,,,,,
0.000034,1.509246446,,,,,,,,,,,,,,,
0.000034,1.50925585,,,,,,,,,,,,,,,
0.000034,1.509265254,,,,,,,,,,,,,,,
0.000034,1.509274658,,,,,,,,,,,,,,,
0.000034,1.509284062,,,,,,,,,,,,,,,
0.000035,1.509293466,,,,,,,,,,,,,,,
0.000035,1.509302869,,,,,,,,,,,,,,,
0.000035,1.509312273,,,,,,,,,,,,,,,
0.000035,1.509321677,,,,,,,,,,,,,,,
0.000035,1.509331081,,,,,,,,,,,,,,,
0.000035,1.509340485,,,,,,,,,,,,,,,
0.000035,1.509349889,,,,,,,,,,,,,,,
0.000035,1.509359293,,,,,,,,,,,,,,,
0.000035,1.509368697,,,,,,,,,,,,,,,
0.000035,1.509378101,,,,,,,,,,,,,,,
0.000035,1.509387505,,,,,,,,,,,,,,,
0.000035,1.509396909,,,,,,,,,,,,,,,
0.000035,1.509406313,,,,,,,,,,,,,,,
0.000035,1.509415717,,,,,,,,,,,,,,,
0.000035,1.509425121,,,,,,,,,,,,,,,
0.000035,1.509434525,,,,,,,,,,,,,,,
0.000035,1.509443929,,,,,,,,,,,,,,,
0.000035,1.509453333,,,,,,,,,,,,,,,
0.000035,1.509462737,,,,,,,,,,,,,,,
0.000035,1.509472141,,,,,,,,,,,,,,,
0.000035,1.509481545,,,,,,,,,,,,,,,
0.000036,1.509490949,,,,,,,,,,,,,,,
0.000036,1.509500353,,,,,,,,,,,,,,,
0.000036,1.509509757,,,,,,,,,,,,,,,
0.000036,1.509519161,,,,,,,,,,,,,,,
0.000036,1.509528565,,,,,,,,,,,,,,,
0.000036,1.509537969,,,,,,,,,,,,,,,
0.000036,1.509547373,,,,,,,,,,,,,,,
0.000036,1.509556777,,,,,,,,,,,,,,,
0.000036,1.509566181,,,,,,,,,,,,,,,
0.000036,1.509575586,,,,,,,,,,,,,,,
0.000036,1.50958499,,,,,,,,,,,,,,,
0.000036,1.509594394,,,,,,,,,,,,,,,
0.000036,1.509603798,,,,,,,,,,,,,,,
0.000036,1.509613202,,,,,,,,,,,,,,,
0.000036,1.509622606,,,,,,,,,,,,,,,
0.000036,1.509632011,,,,,,,,,,,,,,,
0.000036,1.509641415,,,,,,,,,,,,,,,
0.000036,1.509650819,,,,,,,,,,,,,,,
0.000036,1.509660223,,,,,,,,,,,,,,,
0.000036,1.509669628,,,,,,,,,,,,,,,
0.000036,1.509679032,,,,,,,,,,,,,,,
0.000037,1.509688436,,,,,,,,,,,,,,,
0.000037,1.50969784,,,,,,,,,,,,,,,
0.000037,1.509707245,,,,,,,,,,,,,,,
0.000037,1.509716649,,,,,,,,,,,,,,,
0.000037,1.509726053,,,,,,,,,,,,,,,
0.000037,1.509735457,,,,,,,,,,,,,,,
0.000037,1.509744862,,,,,,,,,,,,,,,
0.000037,1.509754266,,,,,,,,,,,,,,,
0.000037,1.50976367,,,,,,,,,,,,,,,
0.000037,1.509773075,,,,,,,,,,,,,,,
0.000037,1.509782479,,,,,,,,,,,,,,,
0.000037,1.509791883,,,,,,,,,,,,,,,
0.000037,1.509801288,,,,,,,,,,,,,,,
0.000037,1.509810692,,,,,,,,,,,,,,,
0.000037,1.509820097,,,,,,,,,,,,,,,
0.000037,1.509829501,,,,,,,,,,,,,,,
0.000037,1.509838905,,,,,,,,,,,,,,,
0.000037,1.50984831,,,,,,,,,,,,,,,
0.000037,1.509857714,,,,,,,,,,,,,,,
0.000037,1.509867119,,,,,,,,,,,,,,,
0.000038,1.509876523,,,,,,,,,,,,,,,
0.000038,1.509885928,,,,,,,,,,,,,,,
0.000038,1.509895332,,,,,,,,,,,,,,,
0.000038,1.509904737,,,,,,,,,,,,,,,
0.000038,1.509914141,,,,,,,,,,,,,,,
0.000038,1.509923546,,,,,,,,,,,,,,,
0.000038,1.50993295,,,,,,,,,,,,,,,
0.000038,1.509942355,,,,,,,,,,,,,,,
0.000038,1.509951759,,,,,,,,,,,,,,,
0.000038,1.509961164,,,,,,,,,,,,,,,
0.000038,1.509970568,,,,,,,,,,,,,,,
0.000038,1.509979973,,,,,,,,,,,,,,,
0.000038,1.509989377,,,,,,,,,,,,,,,
0.000038,1.509998782,,,,,,,,,,,,,,,
0.000038,1.510008187,,,,,,,,,,,,,,,
0.000038,1.510017591,,,,,,,,,,,,,,,
0.000038,1.510026996,,,,,,,,,,,,,,,
0.000038,1.5100364,,,,,,,,,,,,,,,
0.000038,1.510045805,,,,,,,,,,,,,,,
0.000038,1.51005521,,,,,,,,,,,,,,,
0.000039,1.510064614,,,,,,,,,,,,,,,
0.000039,1.510074019,,,,,,,,,,,,,,,
0.000039,1.510083424,,,,,,,,,,,,,,,
0.000039,1.510092828,,,,,,,,,,,,,,,
0.000039,1.510102233,,,,,,,,,,,,,,,
0.000039,1.510111638,,,,,,,,,,,,,,,
0.000039,1.510121042,,,,,,,,,,,,,,,
0.000039,1.510130447,,,,,,,,,,,,,,,
0.000039,1.510139852,,,,,,,,,,,,,,,
0.000039,1.510149257,,,,,,,,,,,,,,,
0.000039,1.510158661,,,,,,,,,,,,,,,
0.000039,1.510168066,,,,,,,,,,,,,,,
0.000039,1.510177471,,,,,,,,,,,,,,,
0.000039,1.510186876,,,,,,,,,,,,,,,
0.000039,1.510196281,,,,,,,,,,,,,,,
0.000039,1.510205685,,,,,,,,,,,,,,,
0.000039,1.51021509,,,,,,,,,,,,,,,
0.000039,1.510224495,,,,,,,,,,,,,,,
0.000039,1.5102339,,,,,,,,,,,,,,,
0.00004,1.510243305,,,,,,,,,,,,,,,
0.00004,1.51025271,,,,,,,,,,,,,,,
0.00004,1.510262114,,,,,,,,,,,,,,,
0.00004,1.510271519,,,,,,,,,,,,,,,
0.00004,1.510280924,,,,,,,,,,,,,,,
0.00004,1.510290329,,,,,,,,,,,,,,,
0.00004,1.510299734,,,,,,,,,,,,,,,
0.00004,1.510309139,,,,,,,,,,,,,,,
0.00004,1.510318544,,,,,,,,,,,,,,,
0.00004,1.510327949,,,,,,,,,,,,,,,
0.00004,1.510337354,,,,,,,,,,,,,,,
0.00004,1.510346759,,,,,,,,,,,,,,,
0.00004,1.510356164,,,,,,,,,,,,,,,
0.00004,1.510365569,,,,,,,,,,,,,,,
0.00004,1.510374974,,,,,,,,,,,,,,,
0.00004,1.510384379,,,,,,,,,,,,,,,
0.00004,1.510393784,,,,,,,,,,,,,,,
0.00004,1.510403189,,,,,,,,,,,,,,,
0.00004,1.510412594,,,,,,,,,,,,,,,
0.000041,1.510421999,,,,,,,,,,,,,,,
0.000041,1.510431404,,,,,,,,,,,,,,,
0.000041,1.510440809,,,,,,,,,,,,,,,
0.000041,1.510450214,,,,,,,,,,,,,,,
0.000041,1.510459619,,,,,,,,,,,,,,,
0.000041,1.510469024,,,,,,,,,,,,,,,
0.000041,1.51047843,,,,,,,,,,,,,,,
0.000041,1.510487835,,,,,,,,,,,,,,,
0.000041,1.51049724,,,,,,,,,,,,,,,
0.000041,1.510506645,,,,,,,,,,,,,,,
0.000041,1.51051605,,,,,,,,,,,,,,,
0.000041,1.510525455,,,,,,,,,,,,,,,
0.000041,1.51053486,,,,,,,,,,,,,,,
0.000041,1.510544266,,,,,,,,,,,,,,,
0.000041,1.510553671,,,,,,,,,,,,,,,
0.000041,1.510563076,,,,,,,,,,,,,,,
0.000041,1.510572481,,,,,,,,,,,,,,,
0.000041,1.510581887,,,,,,,,,,,,,,,
0.000042,1.510591292,,,,,,,,,,,,,,,
0.000042,1.510600697,,,,,,,,,,,,,,,
0.000042,1.510610102,,,,,,,,,,,,,,,
0.000042,1.510619508,,,,,,,,,,,,,,,
0.000042,1.510628913,,,,,,,,,,,,,,,
0.000042,1.510638318,,,,,,,,,,,,,,,
0.000042,1.510647724,,,,,,,,,,,,,,,
